prompt,label,prompt_corr,cot_gold,pred,cot_pred,correct_pred,correct_cot
"Answer True or False to the following question. Answer as in the examples.

Each jompus is spicy. Each impus is a jompus. Vumpuses are not rainy. Lempuses are liquid. Jompuses are dumpuses. Each sterpus is a shumpus. Every jompus is a lempus. Sterpuses are not fast. Each impus is floral. Each impus is a vumpus. Alex is a jompus. Alex is a sterpus.
Question: Is Alex spicy?
Think step-by-step.

(1) Each jompus is spicy.
(2) Alex is a jompus.
(3) Alex is spicy.
Answer: True

Every shumpus is not nervous. Tumpuses are not small. Wumpuses are not slow. Shumpuses are jompuses. Each numpus is an impus. Each tumpus is a zumpus. Sterpuses are blue. Every numpus is sweet. Numpuses are sterpuses. Dumpuses are sunny. Impuses are dumpuses. Tumpuses are wumpuses. Impuses are earthy. Impuses are tumpuses. Sam is a numpus. Sam is a shumpus.
Question: Is Sam sweet?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Each jompus is spicy. Each impus is a jompus. Vumpuses are not rainy. Lempuses are liquid. Jompuses are dumpuses. Each sterpus is a shumpus. Every jompus is a lempus. Sterpuses are not fast. Each impus is floral. Each impus is a vumpus. Alex is a jompus. Alex is a sterpus.
Question: Is Alex spicy?
Think step-by-step.

(1) Each jompus is spicy.
(2) Alex is a jompus.
(3) Alex is spicy.
Answer: True

Every shumpus is not nervous. Tumpuses are not small. Wumpuses are not slow. Shumpuses are jompuses. Each numpus is an impus. Each tumpus is a zumpus. Sterpuses are blue. Every numpus is not sweet. Numpuses are sterpuses. Dumpuses are sunny. Impuses are dumpuses. Tumpuses are wumpuses. Impuses are earthy. Impuses are tumpuses. Sam is a numpus. Sam is a shumpus.
Question: Is Sam sweet?
Think step-by-step.

","['Every numpus is sweet.', 'Sam is a numpus.', 'Sam is sweet.']",True,"['Every shumpus is not nervous.', 'Sam is a shumpus.', 'Sam is sweet.']",True,False
"Answer True or False to the following question. Answer as in the examples.

Every rompus is not spicy. Impuses are not red. Rompuses are numpuses. Every vumpus is not transparent. Impuses are vumpuses. Every impus is a brimpus. Polly is an impus. Polly is a rompus.
Question: Is Polly red?
Think step-by-step.

(1) Impuses are not red.
(2) Polly is an impus.
(3) Polly is not red.
Answer: False

Wumpuses are impuses. Every zumpus is a dumpus. Zumpuses are not bright. Each brimpus is spicy. Each wumpus is a brimpus. Every wumpus is not snowy. Stella is a wumpus. Stella is a zumpus.
Question: Is Stella snowy?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Every rompus is not spicy. Impuses are not red. Rompuses are numpuses. Every vumpus is not transparent. Impuses are vumpuses. Every impus is a brimpus. Polly is an impus. Polly is a rompus.
Question: Is Polly red?
Think step-by-step.

(1) Impuses are not red.
(2) Polly is an impus.
(3) Polly is not red.
Answer: False

Wumpuses are impuses. Every zumpus is a dumpus. Zumpuses are not bright. Each brimpus is spicy. Each wumpus is a brimpus. Every wumpus is snowy. Stella is a wumpus. Stella is a zumpus.
Question: Is Stella snowy?
Think step-by-step.

","['Every wumpus is not snowy.', 'Stella is a wumpus.', 'Stella is not snowy.']",True,"['Each brimpus is spicy.', 'Each wumpus is a brimpus.', 'Stella is a wumpus.', 'Stella is a zumpus.']",False,False
"Answer True or False to the following question. Answer as in the examples.

Wumpuses are shumpuses. Sterpuses are not discordant. Each yumpus is feisty. Each wumpus is a yumpus. Each yumpus is a lempus. Each yumpus is a sterpus. Each sterpus is a vumpus. Lempuses are fast. Shumpuses are large. Impuses are not metallic. Each zumpus is dull. Each zumpus is a brimpus. Every grimpus is an impus. Every grimpus is a gorpus. Vumpuses are not hot. Grimpuses are sunny. Wumpuses are not mean. Sterpuses are grimpuses. Fae is a zumpus. Fae is a grimpus.
Question: Is Fae sunny?
Think step-by-step.

(1) Grimpuses are sunny.
(2) Fae is a grimpus.
(3) Fae is sunny.
Answer: True

Each jompus is dull. Tumpuses are bitter. Each jompus is a zumpus. Vumpuses are rompuses. Each vumpus is not fast. Every jompus is a tumpus. Rex is a jompus. Rex is a vumpus.
Question: Is Rex dull?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Wumpuses are shumpuses. Sterpuses are not discordant. Each yumpus is feisty. Each wumpus is a yumpus. Each yumpus is a lempus. Each yumpus is a sterpus. Each sterpus is a vumpus. Lempuses are fast. Shumpuses are large. Impuses are not metallic. Each zumpus is dull. Each zumpus is a brimpus. Every grimpus is an impus. Every grimpus is a gorpus. Vumpuses are not hot. Grimpuses are sunny. Wumpuses are not mean. Sterpuses are grimpuses. Fae is a zumpus. Fae is a grimpus.
Question: Is Fae sunny?
Think step-by-step.

(1) Grimpuses are sunny.
(2) Fae is a grimpus.
(3) Fae is sunny.
Answer: True

Each jompus is not dull. Tumpuses are bitter. Each jompus is a zumpus. Vumpuses are rompuses. Each vumpus is not fast. Every jompus is a tumpus. Rex is a jompus. Rex is a vumpus.
Question: Is Rex dull?
Think step-by-step.

","['Each jompus is dull.', 'Rex is a jompus.', 'Rex is dull.']",True,"['Rex is a jompus.', 'Rex is a vumpus.', 'Rex is dull.']",True,False
"Answer True or False to the following question. Answer as in the examples.

Vumpuses are loud. Every zumpus is a vumpus. Every zumpus is sour. Wumpuses are fast. Each wumpus is a lempus. Each zumpus is a brimpus. Rex is a zumpus. Rex is a wumpus.
Question: Is Rex sour?
Think step-by-step.

(1) Every zumpus is sour.
(2) Rex is a zumpus.
(3) Rex is sour.
Answer: True

Impuses are large. Each jompus is a grimpus. Every sterpus is brown. Every brimpus is a sterpus. Dumpuses are mean. Each dumpus is a shumpus. Each brimpus is transparent. Dumpuses are impuses. Brimpuses are dumpuses. Each jompus is feisty. Fae is a brimpus. Fae is a jompus.
Question: Is Fae transparent?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Vumpuses are loud. Every zumpus is a vumpus. Every zumpus is sour. Wumpuses are fast. Each wumpus is a lempus. Each zumpus is a brimpus. Rex is a zumpus. Rex is a wumpus.
Question: Is Rex sour?
Think step-by-step.

(1) Every zumpus is sour.
(2) Rex is a zumpus.
(3) Rex is sour.
Answer: True

Impuses are large. Each jompus is a grimpus. Every sterpus is brown. Every brimpus is a sterpus. Dumpuses are mean. Each dumpus is a shumpus. Each brimpus is not transparent. Dumpuses are impuses. Brimpuses are dumpuses. Each jompus is feisty. Fae is a brimpus. Fae is a jompus.
Question: Is Fae transparent?
Think step-by-step.

","['Each brimpus is transparent.', 'Fae is a brimpus.', 'Fae is transparent.']",True,"['Every brimpus is transparent.', 'Fae is a brimpus.', 'Fae is transparent.']",True,False
"Answer True or False to the following question. Answer as in the examples.

Tumpuses are zumpuses. Zumpuses are wumpuses. Every tumpus is a vumpus. Each impus is a sterpus. Wumpuses are not luminous. Impuses are tumpuses. Yumpuses are lorpuses. Zumpuses are rainy. Tumpuses are fruity. Each zumpus is a grimpus. Every impus is not fast. Sterpuses are not opaque. Yumpuses are amenable. Every vumpus is not temperate. Alex is a zumpus. Alex is a yumpus.
Question: Is Alex rainy?
Think step-by-step.

(1) Zumpuses are rainy.
(2) Alex is a zumpus.
(3) Alex is rainy.
Answer: True

Each dumpus is windy. Every yumpus is a jompus. Wumpuses are not slow. Wumpuses are vumpuses. Rompuses are small. Every impus is a dumpus. Each impus is metallic. Yumpuses are sweet. Impuses are yumpuses. Yumpuses are rompuses. Polly is a wumpus. Polly is a yumpus.
Question: Is Polly sweet?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Tumpuses are zumpuses. Zumpuses are wumpuses. Every tumpus is a vumpus. Each impus is a sterpus. Wumpuses are not luminous. Impuses are tumpuses. Yumpuses are lorpuses. Zumpuses are rainy. Tumpuses are fruity. Each zumpus is a grimpus. Every impus is not fast. Sterpuses are not opaque. Yumpuses are amenable. Every vumpus is not temperate. Alex is a zumpus. Alex is a yumpus.
Question: Is Alex rainy?
Think step-by-step.

(1) Zumpuses are rainy.
(2) Alex is a zumpus.
(3) Alex is rainy.
Answer: True

Each dumpus is windy. Every yumpus is a jompus. Wumpuses are not slow. Wumpuses are vumpuses. Rompuses are small. Every impus is a dumpus. Each impus is metallic. Yumpuses are not sweet. Impuses are yumpuses. Yumpuses are rompuses. Polly is a wumpus. Polly is a yumpus.
Question: Is Polly sweet?
Think step-by-step.

","['Yumpuses are sweet.', 'Polly is a yumpus.', 'Polly is sweet.']",True,"['Impuses are metallic.', 'Impuses are yumpuses.', 'Impuses are sweet.']",True,False
"Answer True or False to the following question. Answer as in the examples.

Tumpuses are liquid. Every impus is a gorpus. Each vumpus is a grimpus. Every impus is a tumpus. Wumpuses are snowy. Wumpuses are sterpuses. Each vumpus is an impus. Each gorpus is large. Vumpuses are earthy. Each tumpus is a brimpus. Each grimpus is transparent. Every tumpus is a zumpus. Impuses are not brown. Every brimpus is not discordant. Wren is an impus. Wren is a wumpus.
Question: Is Wren brown?
Think step-by-step.

(1) Impuses are not brown.
(2) Wren is an impus.
(3) Wren is not brown.
Answer: False

Wumpuses are lempuses. Every grimpus is bitter. Wumpuses are not temperate. Every grimpus is a gorpus. Each wumpus is a sterpus. Lempuses are transparent. Sally is a wumpus. Sally is a grimpus.
Question: Is Sally temperate?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Tumpuses are liquid. Every impus is a gorpus. Each vumpus is a grimpus. Every impus is a tumpus. Wumpuses are snowy. Wumpuses are sterpuses. Each vumpus is an impus. Each gorpus is large. Vumpuses are earthy. Each tumpus is a brimpus. Each grimpus is transparent. Every tumpus is a zumpus. Impuses are not brown. Every brimpus is not discordant. Wren is an impus. Wren is a wumpus.
Question: Is Wren brown?
Think step-by-step.

(1) Impuses are not brown.
(2) Wren is an impus.
(3) Wren is not brown.
Answer: False

Wumpuses are lempuses. Every grimpus is bitter. Wumpuses are temperate. Every grimpus is a gorpus. Each wumpus is a sterpus. Lempuses are transparent. Sally is a wumpus. Sally is a grimpus.
Question: Is Sally temperate?
Think step-by-step.

","['Wumpuses are not temperate.', 'Sally is a wumpus.', 'Sally is not temperate.']",True,"['Wumpuses are lempuses.', 'Sally is a wumpus.', 'Sally is not temperate.']",False,False
"Answer True or False to the following question. Answer as in the examples.

Lempuses are wumpuses. Every lempus is a gorpus. Zumpuses are rompuses. Each impus is a dumpus. Lorpuses are melodic. Each lorpus is a brimpus. Dumpuses are liquid. Rompuses are not nervous. Impuses are sunny. Each gorpus is a jompus. Every lempus is bitter. Each gorpus is a grimpus. Each jompus is not transparent. Every wumpus is not blue. Each zumpus is dull. Each zumpus is a lempus. Each gorpus is moderate. Every impus is a zumpus. Wren is a lorpus. Wren is a lempus.
Question: Is Wren bitter?
Think step-by-step.

(1) Every lempus is bitter.
(2) Wren is a lempus.
(3) Wren is bitter.
Answer: True

Brimpuses are not rainy. Brimpuses are sterpuses. Each lorpus is a rompus. Each lempus is a zumpus. Zumpuses are not spicy. Zumpuses are grimpuses. Impuses are wooden. Each jompus is blue. Impuses are brimpuses. Every vumpus is not dull. Lempuses are not floral. Brimpuses are vumpuses. Yumpuses are transparent. Each grimpus is nervous. Impuses are jompuses. Zumpuses are impuses. Every lorpus is moderate. Lempuses are yumpuses. Stella is a lorpus. Stella is a brimpus.
Question: Is Stella rainy?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Lempuses are wumpuses. Every lempus is a gorpus. Zumpuses are rompuses. Each impus is a dumpus. Lorpuses are melodic. Each lorpus is a brimpus. Dumpuses are liquid. Rompuses are not nervous. Impuses are sunny. Each gorpus is a jompus. Every lempus is bitter. Each gorpus is a grimpus. Each jompus is not transparent. Every wumpus is not blue. Each zumpus is dull. Each zumpus is a lempus. Each gorpus is moderate. Every impus is a zumpus. Wren is a lorpus. Wren is a lempus.
Question: Is Wren bitter?
Think step-by-step.

(1) Every lempus is bitter.
(2) Wren is a lempus.
(3) Wren is bitter.
Answer: True

Brimpuses are rainy. Brimpuses are sterpuses. Each lorpus is a rompus. Each lempus is a zumpus. Zumpuses are not spicy. Zumpuses are grimpuses. Impuses are wooden. Each jompus is blue. Impuses are brimpuses. Every vumpus is not dull. Lempuses are not floral. Brimpuses are vumpuses. Yumpuses are transparent. Each grimpus is nervous. Impuses are jompuses. Zumpuses are impuses. Every lorpus is moderate. Lempuses are yumpuses. Stella is a lorpus. Stella is a brimpus.
Question: Is Stella rainy?
Think step-by-step.

","['Brimpuses are not rainy.', 'Stella is a brimpus.', 'Stella is not rainy.']",True,"['Every brimpus is not rainy.', 'Stella is a brimpus.', 'Stella is rainy.']",False,False
"Answer True or False to the following question. Answer as in the examples.

Every shumpus is opaque. Gorpuses are numpuses. Numpuses are brown. Lorpuses are not earthy. Jompuses are small. Each numpus is a shumpus. Each gorpus is a jompus. Lorpuses are tumpuses. Each gorpus is wooden. Shumpuses are wumpuses. Every shumpus is a zumpus. Each wumpus is not fast. Impuses are not cold. Numpuses are impuses. Rex is a numpus. Rex is a lorpus.
Question: Is Rex brown?
Think step-by-step.

(1) Numpuses are brown.
(2) Rex is a numpus.
(3) Rex is brown.
Answer: True

Impuses are rainy. Grimpuses are moderate. Each lempus is an impus. Tumpuses are lorpuses. Each lempus is not liquid. Tumpuses are blue. Each tumpus is a rompus. Each lempus is a tumpus. Each lorpus is small. Every grimpus is a brimpus. Wren is a tumpus. Wren is a grimpus.
Question: Is Wren blue?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Every shumpus is opaque. Gorpuses are numpuses. Numpuses are brown. Lorpuses are not earthy. Jompuses are small. Each numpus is a shumpus. Each gorpus is a jompus. Lorpuses are tumpuses. Each gorpus is wooden. Shumpuses are wumpuses. Every shumpus is a zumpus. Each wumpus is not fast. Impuses are not cold. Numpuses are impuses. Rex is a numpus. Rex is a lorpus.
Question: Is Rex brown?
Think step-by-step.

(1) Numpuses are brown.
(2) Rex is a numpus.
(3) Rex is brown.
Answer: True

Impuses are rainy. Grimpuses are moderate. Each lempus is an impus. Tumpuses are lorpuses. Each lempus is not liquid. Tumpuses are not blue. Each tumpus is a rompus. Each lempus is a tumpus. Each lorpus is small. Every grimpus is a brimpus. Wren is a tumpus. Wren is a grimpus.
Question: Is Wren blue?
Think step-by-step.

","['Tumpuses are blue.', 'Wren is a tumpus.', 'Wren is blue.']",True,"['Grimpuses are moderate.', 'Wren is a grimpus.', 'Wren is blue.']",True,False
"Answer True or False to the following question. Answer as in the examples.

Numpuses are rompuses. Each dumpus is sour. Numpuses are earthy. Jompuses are lorpuses. Jompuses are small. Jompuses are dumpuses. Fae is a numpus. Fae is a jompus.
Question: Is Fae small?
Think step-by-step.

(1) Jompuses are small.
(2) Fae is a jompus.
(3) Fae is small.
Answer: True

Gorpuses are bitter. Each vumpus is luminous. Each sterpus is a yumpus. Each dumpus is not discordant. Brimpuses are sterpuses. Every lempus is a dumpus. Every brimpus is aggressive. Each sterpus is opaque. Every sterpus is a wumpus. Lempuses are not blue. Yumpuses are happy. Gorpuses are impuses. Lempuses are brimpuses. Every brimpus is a vumpus. Sam is a gorpus. Sam is a brimpus.
Question: Is Sam aggressive?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Numpuses are rompuses. Each dumpus is sour. Numpuses are earthy. Jompuses are lorpuses. Jompuses are small. Jompuses are dumpuses. Fae is a numpus. Fae is a jompus.
Question: Is Fae small?
Think step-by-step.

(1) Jompuses are small.
(2) Fae is a jompus.
(3) Fae is small.
Answer: True

Gorpuses are bitter. Each vumpus is luminous. Each sterpus is a yumpus. Each dumpus is not discordant. Brimpuses are sterpuses. Every lempus is a dumpus. Every brimpus is not aggressive. Each sterpus is opaque. Every sterpus is a wumpus. Lempuses are not blue. Yumpuses are happy. Gorpuses are impuses. Lempuses are brimpuses. Every brimpus is a vumpus. Sam is a gorpus. Sam is a brimpus.
Question: Is Sam aggressive?
Think step-by-step.

","['Every brimpus is aggressive.', 'Sam is a brimpus.', 'Sam is aggressive.']",,"['Every lempus is a dumpus.', 'Every lempus is a vumpus.', 'Every lempus is a brimpus.', 'Every lempus is a yumpus.', 'Every lempus is a sterpus.']",False,False
"Answer True or False to the following question. Answer as in the examples.

Every sterpus is not sweet. Grimpuses are luminous. Brimpuses are gorpuses. Each tumpus is fruity. Each shumpus is a sterpus. Shumpuses are not melodic. Dumpuses are lempuses. Brimpuses are vumpuses. Shumpuses are jompuses. Each vumpus is feisty. Grimpuses are shumpuses. Each gorpus is a grimpus. Every dumpus is not moderate. Every grimpus is a wumpus. Brimpuses are dull. Gorpuses are not transparent. Gorpuses are tumpuses. Each wumpus is hot. Sally is a gorpus. Sally is a dumpus.
Question: Is Sally transparent?
Think step-by-step.

(1) Gorpuses are not transparent.
(2) Sally is a gorpus.
(3) Sally is not transparent.
Answer: False

Zumpuses are rompuses. Every grimpus is earthy. Grimpuses are yumpuses. Each tumpus is not fast. Grimpuses are tumpuses. Every zumpus is luminous. Fae is a grimpus. Fae is a zumpus.
Question: Is Fae earthy?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Every sterpus is not sweet. Grimpuses are luminous. Brimpuses are gorpuses. Each tumpus is fruity. Each shumpus is a sterpus. Shumpuses are not melodic. Dumpuses are lempuses. Brimpuses are vumpuses. Shumpuses are jompuses. Each vumpus is feisty. Grimpuses are shumpuses. Each gorpus is a grimpus. Every dumpus is not moderate. Every grimpus is a wumpus. Brimpuses are dull. Gorpuses are not transparent. Gorpuses are tumpuses. Each wumpus is hot. Sally is a gorpus. Sally is a dumpus.
Question: Is Sally transparent?
Think step-by-step.

(1) Gorpuses are not transparent.
(2) Sally is a gorpus.
(3) Sally is not transparent.
Answer: False

Zumpuses are rompuses. Every grimpus is not earthy. Grimpuses are yumpuses. Each tumpus is not fast. Grimpuses are tumpuses. Every zumpus is luminous. Fae is a grimpus. Fae is a zumpus.
Question: Is Fae earthy?
Think step-by-step.

","['Every grimpus is earthy.', 'Fae is a grimpus.', 'Fae is earthy.']",False,"['Every zumpus is luminous.', 'Fae is a grimpus.', 'Fae is not earthy.']",False,False
"Answer True or False to the following question. Answer as in the examples.

Rompuses are brimpuses. Dumpuses are vumpuses. Rompuses are gorpuses. Dumpuses are blue. Each numpus is discordant. Every numpus is a rompus. Every tumpus is spicy. Every brimpus is not transparent. Each numpus is a tumpus. Each rompus is not dull. Fae is a rompus. Fae is a dumpus.
Question: Is Fae dull?
Think step-by-step.

(1) Each rompus is not dull.
(2) Fae is a rompus.
(3) Fae is not dull.
Answer: False

Each numpus is a dumpus. Numpuses are angry. Every tumpus is bright. Every vumpus is brown. Each zumpus is muffled. Jompuses are fast. Every jompus is a tumpus. Each tumpus is a zumpus. Tumpuses are gorpuses. Jompuses are vumpuses. Polly is a numpus. Polly is a tumpus.
Question: Is Polly bright?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Rompuses are brimpuses. Dumpuses are vumpuses. Rompuses are gorpuses. Dumpuses are blue. Each numpus is discordant. Every numpus is a rompus. Every tumpus is spicy. Every brimpus is not transparent. Each numpus is a tumpus. Each rompus is not dull. Fae is a rompus. Fae is a dumpus.
Question: Is Fae dull?
Think step-by-step.

(1) Each rompus is not dull.
(2) Fae is a rompus.
(3) Fae is not dull.
Answer: False

Each numpus is a dumpus. Numpuses are angry. Every tumpus is not bright. Every vumpus is brown. Each zumpus is muffled. Jompuses are fast. Every jompus is a tumpus. Each tumpus is a zumpus. Tumpuses are gorpuses. Jompuses are vumpuses. Polly is a numpus. Polly is a tumpus.
Question: Is Polly bright?
Think step-by-step.

","['Every tumpus is bright.', 'Polly is a tumpus.', 'Polly is bright.']",True,"['Each numpus is a vumpus.', 'Polly is a numpus.', 'Polly is a tumpus.']",True,False
"Answer True or False to the following question. Answer as in the examples.

Every tumpus is a shumpus. Each jompus is a grimpus. Every jompus is a lorpus. Tumpuses are brimpuses. Each grimpus is red. Jompuses are not luminous. Every lorpus is a tumpus. Every tumpus is sweet. Sterpuses are aggressive. Every lorpus is a yumpus. Lorpuses are floral. Each yumpus is dull. Sterpuses are gorpuses. Each shumpus is muffled. Polly is a jompus. Polly is a sterpus.
Question: Is Polly luminous?
Think step-by-step.

(1) Jompuses are not luminous.
(2) Polly is a jompus.
(3) Polly is not luminous.
Answer: False

Lorpuses are yumpuses. Each zumpus is nervous. Each dumpus is an impus. Lorpuses are luminous. Every jompus is not small. Dumpuses are not earthy. Each lorpus is a jompus. Impuses are not transparent. Dumpuses are lorpuses. Zumpuses are sterpuses. Stella is a zumpus. Stella is a dumpus.
Question: Is Stella earthy?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Every tumpus is a shumpus. Each jompus is a grimpus. Every jompus is a lorpus. Tumpuses are brimpuses. Each grimpus is red. Jompuses are not luminous. Every lorpus is a tumpus. Every tumpus is sweet. Sterpuses are aggressive. Every lorpus is a yumpus. Lorpuses are floral. Each yumpus is dull. Sterpuses are gorpuses. Each shumpus is muffled. Polly is a jompus. Polly is a sterpus.
Question: Is Polly luminous?
Think step-by-step.

(1) Jompuses are not luminous.
(2) Polly is a jompus.
(3) Polly is not luminous.
Answer: False

Lorpuses are yumpuses. Each zumpus is nervous. Each dumpus is an impus. Lorpuses are luminous. Every jompus is not small. Dumpuses are earthy. Each lorpus is a jompus. Impuses are not transparent. Dumpuses are lorpuses. Zumpuses are sterpuses. Stella is a zumpus. Stella is a dumpus.
Question: Is Stella earthy?
Think step-by-step.

","['Dumpuses are not earthy.', 'Stella is a dumpus.', 'Stella is not earthy.']",False,"['Dumpuses are not earthy.', 'Stella is a dumpus.', 'Stella is not earthy.']",True,False
"Answer True or False to the following question. Answer as in the examples.

Each rompus is a grimpus. Grimpuses are rainy. Every wumpus is a vumpus. Each rompus is not feisty. Every tumpus is a brimpus. Every wumpus is a gorpus. Wumpuses are bright. Each tumpus is earthy. Rompuses are wumpuses. Vumpuses are fast. Max is a wumpus. Max is a tumpus.
Question: Is Max bright?
Think step-by-step.

(1) Wumpuses are bright.
(2) Max is a wumpus.
(3) Max is bright.
Answer: True

Zumpuses are jompuses. Dumpuses are opaque. Each lempus is large. Numpuses are not floral. Each jompus is a rompus. Impuses are bright. Every zumpus is a dumpus. Zumpuses are not wooden. Every jompus is orange. Rompuses are lempuses. Every rompus is a vumpus. Every numpus is a brimpus. Every rompus is discordant. Every jompus is an impus. Alex is a jompus. Alex is a numpus.
Question: Is Alex orange?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Each rompus is a grimpus. Grimpuses are rainy. Every wumpus is a vumpus. Each rompus is not feisty. Every tumpus is a brimpus. Every wumpus is a gorpus. Wumpuses are bright. Each tumpus is earthy. Rompuses are wumpuses. Vumpuses are fast. Max is a wumpus. Max is a tumpus.
Question: Is Max bright?
Think step-by-step.

(1) Wumpuses are bright.
(2) Max is a wumpus.
(3) Max is bright.
Answer: True

Zumpuses are jompuses. Dumpuses are opaque. Each lempus is large. Numpuses are not floral. Each jompus is a rompus. Impuses are bright. Every zumpus is a dumpus. Zumpuses are not wooden. Every jompus is not orange. Rompuses are lempuses. Every rompus is a vumpus. Every numpus is a brimpus. Every rompus is discordant. Every jompus is an impus. Alex is a jompus. Alex is a numpus.
Question: Is Alex orange?
Think step-by-step.

","['Every jompus is orange.', 'Alex is a jompus.', 'Alex is orange.']",False,"['Zumpuses are jompuses.', 'Alex is a jompus.', 'Alex is orange.']",False,False
"Answer True or False to the following question. Answer as in the examples.

Each yumpus is a sterpus. Dumpuses are not cold. Every dumpus is a wumpus. Each yumpus is a grimpus. Every gorpus is not liquid. Wumpuses are sunny. Every sterpus is not orange. Dumpuses are yumpuses. Every yumpus is melodic. Each gorpus is an impus. Max is a dumpus. Max is a gorpus.
Question: Is Max cold?
Think step-by-step.

(1) Dumpuses are not cold.
(2) Max is a dumpus.
(3) Max is not cold.
Answer: False

Lorpuses are windy. Sterpuses are vumpuses. Grimpuses are sterpuses. Grimpuses are not dull. Each lempus is a jompus. Each lorpus is a grimpus. Yumpuses are impuses. Every sterpus is not feisty. Every tumpus is blue. Each yumpus is sweet. Vumpuses are not discordant. Zumpuses are not mean. Each lorpus is a tumpus. Every yumpus is a brimpus. Grimpuses are zumpuses. Lempuses are not earthy. Sterpuses are yumpuses. Every impus is not moderate. Max is a grimpus. Max is a lempus.
Question: Is Max dull?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Each yumpus is a sterpus. Dumpuses are not cold. Every dumpus is a wumpus. Each yumpus is a grimpus. Every gorpus is not liquid. Wumpuses are sunny. Every sterpus is not orange. Dumpuses are yumpuses. Every yumpus is melodic. Each gorpus is an impus. Max is a dumpus. Max is a gorpus.
Question: Is Max cold?
Think step-by-step.

(1) Dumpuses are not cold.
(2) Max is a dumpus.
(3) Max is not cold.
Answer: False

Lorpuses are windy. Sterpuses are vumpuses. Grimpuses are sterpuses. Grimpuses are dull. Each lempus is a jompus. Each lorpus is a grimpus. Yumpuses are impuses. Every sterpus is not feisty. Every tumpus is blue. Each yumpus is sweet. Vumpuses are not discordant. Zumpuses are not mean. Each lorpus is a tumpus. Every yumpus is a brimpus. Grimpuses are zumpuses. Lempuses are not earthy. Sterpuses are yumpuses. Every impus is not moderate. Max is a grimpus. Max is a lempus.
Question: Is Max dull?
Think step-by-step.

","['Grimpuses are not dull.', 'Max is a grimpus.', 'Max is not dull.']",True,"['Sterpuses are vumpuses.', 'Max is a lempus.', 'Max is not dull.']",False,False
